source_file,source_row_number,raw_record_id,date,time,observed_at,needs_review,review_reasons,possible_normalized_duplicate,normalized_duplicate_group,input_raw_record_id,input_source_file,input_source_sheet,input_source_row_number,input_observed_at,input_needs_review,input_review_reasons,water_in_return,mins_added,return_now,nutrient_solution,ph_down,how_much_consumed,leak_or_no,how_many_planted,problems,plant,seed_or_seedling,age,watered_amount,how_many_plants_planted,problems_faced,date_raw,how_much_consumed_raw,leak_or_no_raw,mins_added_raw,ph_down_raw,plant_raw,return_now_raw,seed_or_seedling_raw,time_raw,water_in_return_raw,watered_amount_raw,mins_added_minutes,mins_added_parse_status,water_in_return_liters,water_in_return_liters_parse_status,return_now_liters,return_now_liters_parse_status,how_much_consumed_liters,how_much_consumed_liters_parse_status,watered_amount_liters,watered_amount_liters_parse_status,ph_down_milliliters,ph_down_milliliters_parse_status,leak_reported,problem_notes,planting_notes,water_in_return_liters_possible_outlier,return_now_liters_possible_outlier,how_much_consumed_liters_possible_outlier,watered_amount_liters_possible_outlier,ph_down_milliliters_possible_outlier,mins_added_minutes_possible_outlier,age_raw,date_raw_source,how_many_planted_raw,how_many_plants_planted_raw,how_much_consumed_raw_source,how_much_consumed_liters_raw,input_observed_at_raw,leak_or_no_raw_source,mins_added_raw_source,mins_added_minutes_raw,nutrient_solution_raw,ph_down_raw_source,ph_down_milliliters_raw,plant_raw_source,planting_notes_raw,problem_notes_raw,problems_raw,problems_faced_raw,return_now_raw_source,return_now_liters_raw,seed_or_seedling_raw_source,time_raw_source,water_in_return_raw_source,water_in_return_liters_raw,watered_amount_raw_source,watered_amount_liters_raw,date_date_parse_status,mins_added_minutes_parse_status,mins_added_minutes_numeric_parse_status,water_in_return_liters_numeric_parse_status,return_now_liters_numeric_parse_status,how_much_consumed_liters_numeric_parse_status,watered_amount_liters_numeric_parse_status,ph_down_milliliters_numeric_parse_status
cleaned_data.csv,200,cleaned_data.csv::row_200,2025-07-10,13:47:00,2025-07-10T13:47:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_41,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,41,2025-07-10T13:47:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,22 days,1L,100 seeding tray,,2025-07-10 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:47:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,22 days,2025-07-10,,100 seeding tray,,,2025-07-10T13:47:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,13:47:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,201,cleaned_data.csv::row_201,2025-07-11,16:23:00,2025-07-11T16:23:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_42,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,42,2025-07-11T16:23:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,38 days (kale 22),4L,12 arugula 12 lettuce 12 kale,,2025-07-11 00:00:00,,,,,arugula and lettuce and kale,,seedlings,16:23:00,,4L,,missing,,missing,,missing,,missing,4.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,38 days (kale 22),2025-07-11,,12 arugula 12 lettuce 12 kale,,,2025-07-11T16:23:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,16:23:00,,,4L,4.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,202,cleaned_data.csv::row_202,2025-07-11,16:23:00,2025-07-11T16:23:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_43,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,43,2025-07-11T16:23:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,23 days,1L,100 seeding tray,,2025-07-11 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,16:23:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,23 days,2025-07-11,,100 seeding tray,,,2025-07-11T16:23:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,16:23:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,203,cleaned_data.csv::row_203,2025-07-14,11:00:00,2025-07-14T11:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_44,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,44,2025-07-14T11:00:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,41 days (kale 25),4L,12 arugula 12 lettuce 12 kale,,2025-07-14 00:00:00,,,,,arugula and lettuce and kale,,seedlings,11:00:00,,4L,,missing,,missing,,missing,,missing,4.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,41 days (kale 25),2025-07-14,,12 arugula 12 lettuce 12 kale,,,2025-07-14T11:00:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,11:00:00,,,4L,4.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,204,cleaned_data.csv::row_204,2025-07-14,11:00:00,2025-07-14T11:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_45,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,45,2025-07-14T11:00:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,26 days,1L,100 seeding tray,,2025-07-14 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,11:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,26 days,2025-07-14,,100 seeding tray,,,2025-07-14T11:00:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,11:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,205,cleaned_data.csv::row_205,2025-07-15,14:27:00,2025-07-15T14:27:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_46,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,46,2025-07-15T14:27:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,42 days (kale 26),4L,12 arugula 12 lettuce 12 kale,arugula red but on towers still green,2025-07-15 00:00:00,,,,,arugula and lettuce and kale,,seedlings,14:27:00,,4L,,missing,,missing,,missing,,missing,4.0,parsed,,missing,,arugula red but on towers still green,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,42 days (kale 26),2025-07-15,,12 arugula 12 lettuce 12 kale,,,2025-07-15T14:27:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,arugula red but on towers still green,,arugula red but on towers still green,,,seedlings,14:27:00,,,4L,4.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,206,cleaned_data.csv::row_206,2025-07-15,14:27:00,2025-07-15T14:27:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_47,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,47,2025-07-15T14:27:00,True,watered_amount_quantity_requires_review,,,,,,,,,,pepper,seeds and 98 seedlings!,27 days,1L 400ml,100 seeding tray,,2025-07-15 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:27:00,,1L 400ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,100 seeding tray,False,False,False,False,False,False,27 days,2025-07-15,,100 seeding tray,,,2025-07-15T14:27:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:27:00,,,1L 400ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,207,cleaned_data.csv::row_207,2025-07-16,13:34:00,2025-07-16T13:34:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_48,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,48,2025-07-16T13:34:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,28 days,1L,100 seeding tray,whiteflies targeting pepper and kale,2025-07-16 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:34:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,whiteflies targeting pepper and kale,100 seeding tray,False,False,False,False,False,False,28 days,2025-07-16,,100 seeding tray,,,2025-07-16T13:34:00,,,,,,,pepper,100 seeding tray,whiteflies targeting pepper and kale,,whiteflies targeting pepper and kale,,,seeds and 98 seedlings!,13:34:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,208,cleaned_data.csv::row_208,2025-07-18,12:29:00,2025-07-18T12:29:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_49,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,49,2025-07-18T12:29:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,45 days (kale 29),5L,12 arugula 12 lettuce 12 kale,,2025-07-18 00:00:00,,,,,arugula and lettuce and kale,,seedlings,12:29:00,,5L,,missing,,missing,,missing,,missing,5.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,45 days (kale 29),2025-07-18,,12 arugula 12 lettuce 12 kale,,,2025-07-18T12:29:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,12:29:00,,,5L,5.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,209,cleaned_data.csv::row_209,2025-07-18,12:29:00,2025-07-18T12:29:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_50,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,50,2025-07-18T12:29:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,30 days,1L,100 seeding tray,,2025-07-18 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,12:29:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,30 days,2025-07-18,,100 seeding tray,,,2025-07-18T12:29:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,12:29:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,210,cleaned_data.csv::row_210,2025-07-21,12:28:00,2025-07-21T12:28:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_51,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,51,2025-07-21T12:28:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,48 days (kale 32),5L,12 arugula 12 lettuce 12 kale,,2025-07-21 00:00:00,,,,,arugula and lettuce and kale,,seedlings,12:28:00,,5L,,missing,,missing,,missing,,missing,5.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,48 days (kale 32),2025-07-21,,12 arugula 12 lettuce 12 kale,,,2025-07-21T12:28:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,12:28:00,,,5L,5.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,211,cleaned_data.csv::row_211,2025-07-21,12:28:00,2025-07-21T12:28:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_52,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,52,2025-07-21T12:28:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,33 days,1L,100 seeding tray,,2025-07-21 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,12:28:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,33 days,2025-07-21,,100 seeding tray,,,2025-07-21T12:28:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,12:28:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,212,cleaned_data.csv::row_212,2025-07-22,10:37:00,2025-07-22T10:37:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_53,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,53,2025-07-22T10:37:00,False,,,,,,,,,,,arugula and lettuce and kale,seedlings,49 days (kale 33),3L,12 arugula 12 lettuce 12 kale,,2025-07-22 00:00:00,,,,,arugula and lettuce and kale,,seedlings,10:37:00,,3L,,missing,,missing,,missing,,missing,3.0,parsed,,missing,,,12 arugula 12 lettuce 12 kale,False,False,False,False,False,False,49 days (kale 33),2025-07-22,,12 arugula 12 lettuce 12 kale,,,2025-07-22T10:37:00,,,,,,,arugula and lettuce and kale,12 arugula 12 lettuce 12 kale,,,,,,seedlings,10:37:00,,,3L,3.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,213,cleaned_data.csv::row_213,2025-07-22,10:37:00,2025-07-22T10:37:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_54,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,54,2025-07-22T10:37:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,34 days,1L,100 seeding tray,,2025-07-22 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,10:37:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,34 days,2025-07-22,,100 seeding tray,,,2025-07-22T10:37:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,10:37:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,214,cleaned_data.csv::row_214,2025-07-23,09:21:00,2025-07-23T09:21:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_55,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,55,2025-07-23T09:21:00,False,,,,,,,,,,,lettuce,seedlings,50 days,,12 lettuce,harvested lettuce insane amount of whiteflies,2025-07-23 00:00:00,,,,,lettuce,,seedlings,09:21:00,,-,,missing,,missing,,missing,,missing,,missing,,missing,,harvested lettuce insane amount of whiteflies,12 lettuce,False,False,False,False,False,False,50 days,2025-07-23,,12 lettuce,,,2025-07-23T09:21:00,,,,,,,lettuce,12 lettuce,harvested lettuce insane amount of whiteflies,,harvested lettuce insane amount of whiteflies,,,seedlings,09:21:00,,,,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,215,cleaned_data.csv::row_215,2025-07-24,16:40:00,2025-07-24T16:40:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_56,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,56,2025-07-24T16:40:00,False,,,,,,,,,,,arugula and kale,seedlings,51 days (kale 34),2L,12 arugula 12 kale,,2025-07-24 00:00:00,,,,,arugula and kale,,seedlings,16:40:00,,2L,,missing,,missing,,missing,,missing,2.0,parsed,,missing,,,12 arugula 12 kale,False,False,False,False,False,False,51 days (kale 34),2025-07-24,,12 arugula 12 kale,,,2025-07-24T16:40:00,,,,,,,arugula and kale,12 arugula 12 kale,,,,,,seedlings,16:40:00,,,2L,2.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,216,cleaned_data.csv::row_216,2025-07-24,16:40:00,2025-07-24T16:40:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_57,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,57,2025-07-24T16:40:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,35 days,1L,100 seeding tray,,2025-07-24 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,16:40:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,35 days,2025-07-24,,100 seeding tray,,,2025-07-24T16:40:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,16:40:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,217,cleaned_data.csv::row_217,2025-07-28,13:26:00,2025-07-28T13:26:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_58,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,58,2025-07-28T13:26:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,39 days,1L,100 seeding tray,,2025-07-28 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:26:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,39 days,2025-07-28,,100 seeding tray,,,2025-07-28T13:26:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,13:26:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,218,cleaned_data.csv::row_218,2025-07-29,11:00:00,2025-07-29T11:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_59,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,59,2025-07-29T11:00:00,False,,,,,,,,,,,arugula and kale,seedlings,56 days (kale 39),1L,12 arugula 12 kale,,2025-07-29 00:00:00,,,,,arugula and kale,,seedlings,11:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,12 arugula 12 kale,False,False,False,False,False,False,56 days (kale 39),2025-07-29,,12 arugula 12 kale,,,2025-07-29T11:00:00,,,,,,,arugula and kale,12 arugula 12 kale,,,,,,seedlings,11:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,219,cleaned_data.csv::row_219,2025-07-29,11:00:00,2025-07-29T11:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_60,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,60,2025-07-29T11:00:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,40 days,1L,100 seeding tray,,2025-07-29 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,11:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,40 days,2025-07-29,,100 seeding tray,,,2025-07-29T11:00:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,11:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,220,cleaned_data.csv::row_220,2025-07-30,13:48:00,2025-07-30T13:48:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_61,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,61,2025-07-30T13:48:00,False,,,,,,,,,,,arugula and kale,seedlings,57 days (kale 40),1L,12 arugula 12 kale,,2025-07-30 00:00:00,,,,,arugula and kale,,seedlings,13:48:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,12 arugula 12 kale,False,False,False,False,False,False,57 days (kale 40),2025-07-30,,12 arugula 12 kale,,,2025-07-30T13:48:00,,,,,,,arugula and kale,12 arugula 12 kale,,,,,,seedlings,13:48:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,221,cleaned_data.csv::row_221,2025-07-30,13:48:00,2025-07-30T13:48:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_62,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,62,2025-07-30T13:48:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,41 days,1L,100 seeding tray,,2025-07-30 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:48:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,41 days,2025-07-30,,100 seeding tray,,,2025-07-30T13:48:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,13:48:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,222,cleaned_data.csv::row_222,2025-07-31,13:28:00,2025-07-31T13:28:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_63,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,63,2025-07-31T13:28:00,False,,,,,,,,,,,arugula and kale,seedlings,58 days (kale 41),2L,12 arugula 12 kale,,2025-07-31 00:00:00,,,,,arugula and kale,,seedlings,13:28:00,,2L,,missing,,missing,,missing,,missing,2.0,parsed,,missing,,,12 arugula 12 kale,False,False,False,False,False,False,58 days (kale 41),2025-07-31,,12 arugula 12 kale,,,2025-07-31T13:28:00,,,,,,,arugula and kale,12 arugula 12 kale,,,,,,seedlings,13:28:00,,,2L,2.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,223,cleaned_data.csv::row_223,2025-08-01,14:56:00,2025-08-01T14:56:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_64,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,64,2025-08-01T14:56:00,False,,,,,,,,,,,kale,seedlings,kale 42,2L,12 kale,,2025-08-01 00:00:00,,,,,kale,,seedlings,14:56:00,,2L,,missing,,missing,,missing,,missing,2.0,parsed,,missing,,,12 kale,False,False,False,False,False,False,kale 42,2025-08-01,,12 kale,,,2025-08-01T14:56:00,,,,,,,kale,12 kale,,,,,,seedlings,14:56:00,,,2L,2.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,224,cleaned_data.csv::row_224,2025-08-01,14:56:00,2025-08-01T14:56:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_65,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,65,2025-08-01T14:56:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,42 days,2L,100 seeding tray,,2025-08-01 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:56:00,,2L,,missing,,missing,,missing,,missing,2.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,42 days,2025-08-01,,100 seeding tray,,,2025-08-01T14:56:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:56:00,,,2L,2.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,225,cleaned_data.csv::row_225,2025-08-05,14:00:00,2025-08-05T14:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_66,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,66,2025-08-05T14:00:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,46 days,1L,100 seeding tray,,2025-08-05 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,46 days,2025-08-05,,100 seeding tray,,,2025-08-05T14:00:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,226,cleaned_data.csv::row_226,2025-08-06,15:20:00,2025-08-06T15:20:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_67,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,67,2025-08-06T15:20:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,47 days,1L,100 seeding tray,,2025-08-06 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,15:20:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,47 days,2025-08-06,,100 seeding tray,,,2025-08-06T15:20:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,15:20:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,227,cleaned_data.csv::row_227,2025-08-07,15:00:00,2025-08-07T15:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_68,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,68,2025-08-07T15:00:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,48 days,1L,100 seeding tray,,2025-08-07 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,15:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,48 days,2025-08-07,,100 seeding tray,,,2025-08-07T15:00:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,15:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,228,cleaned_data.csv::row_228,2025-08-08,14:00:00,2025-08-08T14:00:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_69,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,69,2025-08-08T14:00:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,49 days,1L,100 seeding tray,,2025-08-08 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:00:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,49 days,2025-08-08,,100 seeding tray,,,2025-08-08T14:00:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:00:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,229,cleaned_data.csv::row_229,2025-08-11,14:07:00,2025-08-11T14:07:00,True,watered_amount_quantity_requires_review,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_70,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,70,2025-08-11T14:07:00,True,watered_amount_quantity_requires_review,,,,,,,,,,pepper,seeds and 98 seedlings!,52 days,1L 300ml,100 seeding tray,,2025-08-11 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:07:00,,1L 300ml,,missing,,missing,,missing,,missing,,ambiguous_multiple_quantities,,missing,,,100 seeding tray,False,False,False,False,False,False,52 days,2025-08-11,,100 seeding tray,,,2025-08-11T14:07:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,14:07:00,,,1L 300ml,,parsed,missing,missing,missing,missing,missing,missing,missing
cleaned_data.csv,230,cleaned_data.csv::row_230,2025-08-12,14:22:00,2025-08-12T14:22:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_71,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,71,2025-08-12T14:22:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,53 days,1L,100 seeding tray,whiteflies ruining the peppers despite yellow sticky trap,2025-08-12 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,14:22:00,,1L,,missing,,missing,,missing,,missing,1.0,parsed,,missing,,whiteflies ruining the peppers despite yellow sticky trap,100 seeding tray,False,False,False,False,False,False,53 days,2025-08-12,,100 seeding tray,,,2025-08-12T14:22:00,,,,,,,pepper,100 seeding tray,whiteflies ruining the peppers despite yellow sticky trap,,whiteflies ruining the peppers despite yellow sticky trap,,,seeds and 98 seedlings!,14:22:00,,,1L,1.0,parsed,missing,missing,missing,missing,missing,parsed,missing
cleaned_data.csv,231,cleaned_data.csv::row_231,2025-08-13,13:26:00,2025-08-13T13:26:00,False,,False,,Water consumption in glasshouse new cycle - original data.xlsx::Conventional::row_72,Water consumption in glasshouse new cycle - original data.xlsx,Conventional,72,2025-08-13T13:26:00,False,,,,,,,,,,,pepper,seeds and 98 seedlings!,54 days,700ml,100 seeding tray,,2025-08-13 00:00:00,,,,,Pepper,,seeds and 98 seedlings!,13:26:00,,700ml,,missing,,missing,,missing,,missing,0.7,parsed,,missing,,,100 seeding tray,False,False,False,False,False,False,54 days,2025-08-13,,100 seeding tray,,,2025-08-13T13:26:00,,,,,,,pepper,100 seeding tray,,,,,,seeds and 98 seedlings!,13:26:00,,,700ml,0.7,parsed,missing,missing,missing,missing,missing,parsed,missing
